Date,Actual,Predicted
2017-05-07 10:00:00,1551.012,1551.83
2017-05-07 10:01:00,1551.012,1550.34
2017-05-07 10:02:00,1551.0,1550.21
2017-05-07 10:03:00,1556.417,1556.02
2017-05-07 10:04:00,1551.002,1551.4
2017-05-07 10:05:00,1551.002,1549.79
2017-05-07 10:07:00,1551.002,1550.1
2017-05-07 10:08:00,1551.002,1552.95
2017-05-07 10:09:00,1550.406,1551.07
2017-05-07 10:10:00,1551.078,1551.5
2017-05-07 10:11:00,1553.595,1552.67
2017-05-07 10:12:00,1553.099,1552.15
2017-05-07 10:13:00,1553.099,1552.25
2017-05-07 10:15:00,1547.899,1548.55
2017-05-07 10:16:00,1550.955,1549.18
2017-05-07 10:17:00,1554.999,1554.09
2017-05-07 10:18:00,1556.377,1554.95
2017-05-07 10:19:00,1555.888,1555.19
2017-05-07 10:20:00,1555.3,1555.09
2017-05-07 10:21:00,1558.394,1557.59
2017-05-07 10:22:00,1553.099,1556.63
2017-05-07 10:23:00,1555.435,1554.65
2017-05-07 10:24:00,1552.966,1553.77
2017-05-07 10:27:00,1556.295,1553.31
2017-05-07 10:28:00,1550.217,1552.3
2017-05-07 10:29:00,1548.504,1547.97
2017-05-07 10:30:00,1548.508,1547.93
2017-05-07 10:31:00,1547.582,1549.76
2017-05-07 10:32:00,1547.584,1546.84
2017-05-07 10:33:00,1546.003,1546.09
2017-05-07 10:34:00,1547.655,1546.44
2017-05-07 10:35:00,1548.101,1547.14
2017-05-07 10:37:00,1548.1,1550.0
2017-05-07 10:40:00,1553.514,1552.73
2017-05-07 10:41:00,1553.599,1552.68
2017-05-07 10:43:00,1553.541,1552.61
2017-05-07 10:44:00,1553.995,1551.48
2017-05-07 10:45:00,1550.359,1551.35
2017-05-07 10:47:00,1555.991,1555.1
2017-05-07 10:48:00,1550.503,1549.64
2017-05-07 10:50:00,1553.726,1552.99
2017-05-07 10:51:00,1553.723,1552.82
2017-05-07 10:52:00,1555.299,1552.73
2017-05-07 10:53:00,1556.307,1555.29
2017-05-07 10:54:00,1556.262,1556.58
2017-05-07 10:55:00,1551.0,1551.58
2017-05-07 10:56:00,1551.0,1551.57
2017-05-07 10:57:00,1553.701,1550.66
2017-05-07 10:59:00,1550.493,1549.56
2017-05-07 11:00:00,1550.493,1549.56
2017-05-07 11:01:00,1550.493,1549.62
2017-05-07 11:02:00,1548.455,1548.49
2017-05-07 11:03:00,1547.387,1546.43
2017-05-07 11:04:00,1547.387,1546.53
2017-05-07 11:05:00,1547.5,1546.61
2017-05-07 11:06:00,1545.999,1545.29
2017-05-07 11:07:00,1548.444,1547.51
2017-05-07 11:08:00,1549.326,1548.37
2017-05-07 11:09:00,1549.989,1549.04
2017-05-07 11:10:00,1549.989,1548.62
2017-05-07 11:11:00,1549.988,1549.27
2017-05-07 11:12:00,1549.981,1547.76
2017-05-07 11:14:00,1549.981,1549.07
2017-05-07 11:16:00,1549.985,1547.52
2017-05-07 11:17:00,1544.001,1546.47
2017-05-07 11:18:00,1545.082,1545.77
2017-05-07 11:19:00,1549.984,1549.03
2017-05-07 11:20:00,1553.596,1550.31
2017-05-07 11:21:00,1547.864,1547.0
2017-05-07 11:22:00,1547.632,1548.94
2017-05-07 11:23:00,1553.593,1552.65
2017-05-07 11:24:00,1553.596,1551.15
2017-05-07 11:25:00,1547.632,1550.65
2017-05-07 11:26:00,1546.49,1548.05
2017-05-07 11:27:00,1545.901,1545.55
2017-05-07 11:28:00,1545.902,1546.92
2017-05-07 11:29:00,1545.902,1545.71
2017-05-07 11:30:00,1545.084,1547.2
2017-05-07 11:31:00,1547.773,1549.76
2017-05-07 11:32:00,1547.715,1548.45
2017-05-07 11:33:00,1553.627,1552.81
2017-05-07 11:34:00,1547.616,1546.68
2017-05-07 11:36:00,1547.002,1546.69
2017-05-07 11:38:00,1547.592,1546.86
2017-05-07 11:39:00,1547.001,1546.63
2017-05-07 11:40:00,1545.084,1545.8
2017-05-07 11:41:00,1551.047,1550.15
2017-05-07 11:42:00,1545.097,1544.2
2017-05-07 11:43:00,1546.3,1545.35
2017-05-07 11:44:00,1551.139,1547.59
2017-05-07 11:45:00,1551.088,1550.29
2017-05-07 11:46:00,1545.114,1544.24
2017-05-07 11:48:00,1545.12,1544.35
2017-05-07 11:50:00,1544.004,1543.75
2017-05-07 11:51:00,1544.004,1544.56
2017-05-07 11:52:00,1547.64,1545.05
2017-05-07 11:54:00,1547.638,1545.05
2017-05-07 11:55:00,1548.0,1547.32
2017-05-07 11:56:00,1542.682,1545.55
2017-05-07 11:57:00,1547.987,1544.69
2017-05-07 11:58:00,1542.689,1541.94
2017-05-07 11:59:00,1548.382,1545.13
2017-05-07 12:00:00,1542.485,1541.91
2017-05-07 12:02:00,1543.002,1542.45
2017-05-07 12:03:00,1542.486,1543.6
2017-05-07 12:04:00,1542.488,1541.56
2017-05-07 12:05:00,1542.494,1543.44
2017-05-07 12:07:00,1548.38,1544.76
2017-05-07 12:08:00,1542.0,1541.18
2017-05-07 12:09:00,1542.002,1541.9
2017-05-07 12:10:00,1548.368,1544.84
2017-05-07 12:11:00,1540.349,1544.64
2017-05-07 12:12:00,1540.353,1539.51
2017-05-07 12:13:00,1540.354,1539.67
2017-05-07 12:14:00,1540.353,1541.09
2017-05-07 12:15:00,1545.0,1543.38
2017-05-07 12:17:00,1545.0,1544.2
2017-05-07 12:18:00,1551.086,1548.75
2017-05-07 12:19:00,1545.0,1546.42
2017-05-07 12:20:00,1542.567,1541.7
2017-05-07 12:21:00,1540.101,1539.16
2017-05-07 12:22:00,1540.1,1539.15
2017-05-07 12:23:00,1540.0,1539.11
2017-05-07 12:24:00,1540.0,1543.41
2017-05-07 12:25:00,1540.0,1543.24
2017-05-07 12:26:00,1542.535,1546.15
2017-05-07 12:27:00,1541.208,1540.26
2017-05-07 12:28:00,1548.3,1547.37
2017-05-07 12:31:00,1542.553,1541.73
2017-05-07 12:32:00,1542.454,1541.68
2017-05-07 12:33:00,1542.642,1541.84
2017-05-07 12:34:00,1542.642,1541.19
2017-05-07 12:35:00,1537.379,1536.63
2017-05-07 12:36:00,1537.349,1536.32
2017-05-07 12:38:00,1537.349,1536.56
2017-05-07 12:39:00,1543.166,1539.63
2017-05-07 12:40:00,1537.296,1536.8
2017-05-07 12:41:00,1537.296,1536.35
2017-05-07 12:43:00,1535.8,1535.14
2017-05-07 12:44:00,1540.714,1539.76
2017-05-07 12:46:00,1540.713,1540.37
2017-05-07 12:47:00,1540.713,1540.46
2017-05-07 12:48:00,1543.176,1542.25
2017-05-07 12:49:00,1543.175,1541.3
2017-05-07 12:50:00,1540.714,1541.12
2017-05-07 12:51:00,1543.411,1544.5
2017-05-07 12:52:00,1538.0,1541.95
2017-05-07 12:53:00,1537.403,1537.7
2017-05-07 12:54:00,1539.853,1538.9
2017-05-07 12:55:00,1537.681,1538.21
2017-05-07 12:56:00,1543.184,1539.9
2017-05-07 12:57:00,1537.403,1540.07
2017-05-07 12:58:00,1537.5,1539.85
2017-05-07 12:59:00,1537.333,1539.31
2017-05-07 13:00:00,1535.995,1535.5
2017-05-07 13:01:00,1537.5,1537.16
2017-05-07 13:02:00,1537.501,1537.01
2017-05-07 13:03:00,1537.501,1536.78
2017-05-07 13:04:00,1537.5,1536.47
2017-05-07 13:05:00,1537.501,1536.84
2017-05-07 13:06:00,1537.5,1536.86
2017-05-07 13:07:00,1537.5,1536.58
2017-05-07 13:08:00,1537.0,1536.33
2017-05-07 13:09:00,1537.0,1536.37
2017-05-07 13:10:00,1537.501,1536.64
2017-05-07 13:11:00,1535.8,1536.37
2017-05-07 13:12:00,1535.0,1537.29
2017-05-07 13:13:00,1534.0,1534.57
2017-05-07 13:14:00,1533.0,1532.69
2017-05-07 13:15:00,1534.996,1533.52
2017-05-07 13:16:00,1533.0,1532.43
2017-05-07 13:17:00,1533.999,1532.81
2017-05-07 13:18:00,1530.961,1534.05
2017-05-07 13:19:00,1530.91,1530.62
2017-05-07 13:21:00,1530.962,1531.13
2017-05-07 13:22:00,1530.0,1530.38
2017-05-07 13:23:00,1530.0,1529.89
2017-05-07 13:24:00,1529.0,1530.37
2017-05-07 13:25:00,1530.002,1531.34
2017-05-07 13:26:00,1529.0,1528.93
2017-05-07 13:27:00,1529.0,1529.68
2017-05-07 13:28:00,1529.0,1530.29
2017-05-07 13:29:00,1529.0,1528.32
2017-05-07 13:30:00,1529.001,1528.31
2017-05-07 13:31:00,1529.001,1528.22
2017-05-07 13:32:00,1529.0,1530.43
2017-05-07 13:33:00,1529.001,1531.05
2017-05-07 13:34:00,1529.0,1529.08
2017-05-07 13:35:00,1529.0,1529.67
2017-05-07 13:36:00,1528.88,1529.57
2017-05-07 13:37:00,1525.064,1528.28
2017-05-07 13:38:00,1525.011,1524.19
2017-05-07 13:39:00,1527.622,1526.67
2017-05-07 13:40:00,1527.618,1526.1
2017-05-07 13:41:00,1527.0,1527.28
2017-05-07 13:42:00,1527.0,1527.08
2017-05-07 13:43:00,1527.0,1526.21
2017-05-07 13:44:00,1527.0,1526.17
2017-05-07 13:45:00,1530.37,1528.15
2017-05-07 13:46:00,1527.0,1527.81
2017-05-07 13:47:00,1525.001,1527.08
2017-05-07 13:48:00,1525.0,1525.54
2017-05-07 13:49:00,1522.106,1524.52
2017-05-07 13:50:00,1521.012,1522.84
2017-05-07 13:51:00,1522.1,1523.69
2017-05-07 13:52:00,1521.012,1521.64
2017-05-07 13:53:00,1515.008,1520.78
2017-05-07 13:54:00,1519.397,1518.38
2017-05-07 13:55:00,1520.003,1520.92
2017-05-07 13:56:00,1520.005,1519.97
2017-05-07 13:57:00,1520.007,1519.18
2017-05-07 13:58:00,1520.012,1519.51
2017-05-07 13:59:00,1525.255,1522.03
2017-05-07 14:00:00,1527.804,1524.91
2017-05-07 14:01:00,1521.924,1524.8
2017-05-07 14:02:00,1520.996,1520.63
2017-05-07 14:03:00,1525.316,1523.23
2017-05-07 14:04:00,1520.01,1519.07
2017-05-07 14:05:00,1527.0,1525.88
2017-05-07 14:06:00,1520.001,1524.82
2017-05-07 14:07:00,1520.001,1522.0
2017-05-07 14:08:00,1520.002,1520.23
2017-05-07 14:09:00,1522.772,1521.44
2017-05-07 14:10:00,1520.001,1520.84
2017-05-07 14:11:00,1520.001,1519.65
2017-05-07 14:12:00,1523.0,1521.52
2017-05-07 14:13:00,1523.001,1523.12
2017-05-07 14:14:00,1523.999,1521.98
2017-05-07 14:15:00,1520.004,1522.97
2017-05-07 14:16:00,1524.858,1522.89
2017-05-07 14:19:00,1522.741,1521.61
2017-05-07 14:20:00,1522.74,1521.81
2017-05-07 14:21:00,1520.81,1521.49
2017-05-07 14:22:00,1522.741,1521.81
2017-05-07 14:23:00,1520.819,1521.01
2017-05-07 14:24:00,1520.825,1520.18
2017-05-07 14:25:00,1520.826,1521.74
2017-05-07 14:26:00,1525.352,1524.41
2017-05-07 14:28:00,1521.0,1520.06
2017-05-07 14:29:00,1521.003,1521.65
2017-05-07 14:30:00,1521.103,1521.56
2017-05-07 14:31:00,1521.0,1521.23
2017-05-07 14:32:00,1532.965,1527.16
2017-05-07 14:33:00,1521.348,1521.91
2017-05-07 14:34:00,1521.35,1523.15
2017-05-07 14:35:00,1522.042,1523.12
2017-05-07 14:36:00,1527.813,1525.1
2017-05-07 14:37:00,1527.812,1524.23
2017-05-07 14:38:00,1526.725,1525.25
2017-05-07 14:39:00,1525.12,1525.14
2017-05-07 14:40:00,1520.646,1520.6
2017-05-07 14:41:00,1520.004,1520.14
2017-05-07 14:42:00,1521.001,1520.05
2017-05-07 14:43:00,1521.001,1520.17
2017-05-07 14:44:00,1520.999,1520.81
2017-05-07 14:45:00,1520.0,1520.4
2017-05-07 14:46:00,1521.0,1520.15
2017-05-07 14:47:00,1520.998,1520.07
2017-05-07 14:48:00,1521.0,1521.66
2017-05-07 14:49:00,1519.674,1519.62
2017-05-07 14:50:00,1519.669,1519.72
2017-05-07 14:51:00,1516.88,1519.09
2017-05-07 14:52:00,1516.881,1519.11
2017-05-07 14:53:00,1515.0,1516.23
2017-05-07 14:54:00,1512.0,1514.64
2017-05-07 14:55:00,1510.487,1513.73
2017-05-07 14:56:00,1511.81,1514.83
2017-05-07 14:57:00,1525.0,1520.69
2017-05-07 14:58:00,1519.998,1519.33
2017-05-07 14:59:00,1511.014,1517.67
2017-05-07 15:00:00,1514.281,1513.46
2017-05-07 15:01:00,1519.939,1516.57
2017-05-07 15:02:00,1519.997,1519.3
2017-05-07 15:03:00,1530.386,1526.69
2017-05-07 15:04:00,1527.761,1527.01
2017-05-07 15:05:00,1532.965,1528.97
2017-05-07 15:06:00,1527.017,1526.07
2017-05-07 15:07:00,1514.334,1527.45
2017-05-07 15:08:00,1527.624,1526.82
2017-05-07 15:09:00,1527.625,1527.75
2017-05-07 15:10:00,1529.628,1529.38
2017-05-07 15:11:00,1524.668,1526.68
2017-05-07 15:12:00,1527.627,1526.68
2017-05-07 15:13:00,1527.629,1526.89
2017-05-07 15:14:00,1522.005,1521.09
2017-05-07 15:15:00,1526.701,1522.73
2017-05-07 15:16:00,1527.822,1527.0
2017-05-07 15:17:00,1525.091,1524.31
2017-05-07 15:18:00,1522.65,1525.57
2017-05-07 15:19:00,1521.948,1521.1
2017-05-07 15:20:00,1525.314,1524.67
2017-05-07 15:21:00,1527.861,1523.35
2017-05-07 15:22:00,1527.861,1526.92
2017-05-07 15:23:00,1526.0,1525.93
2017-05-07 15:24:00,1526.0,1525.18
2017-05-07 15:25:00,1525.999,1525.16
2017-05-07 15:26:00,1526.0,1525.0
2017-05-07 15:27:00,1525.999,1524.55
2017-05-07 15:29:00,1525.999,1525.06
2017-05-07 15:30:00,1525.999,1525.14
2017-05-07 15:31:00,1526.0,1525.89
2017-05-07 15:32:00,1525.998,1524.81
2017-05-07 15:33:00,1522.06,1521.14
2017-05-07 15:34:00,1522.061,1521.11
2017-05-07 15:35:00,1520.0,1524.36
2017-05-07 15:36:00,1520.062,1520.04
2017-05-07 15:37:00,1525.301,1522.02
2017-05-07 15:38:00,1520.05,1519.12
2017-05-07 15:39:00,1520.05,1519.11
2017-05-07 15:41:00,1522.095,1522.9
2017-05-07 15:42:00,1521.351,1522.54
2017-05-07 15:43:00,1525.983,1523.6
2017-05-07 15:44:00,1520.051,1520.18
2017-05-07 15:45:00,1525.949,1522.32
2017-05-07 15:46:00,1520.1,1519.15
2017-05-07 15:47:00,1525.949,1523.26
2017-05-07 15:48:00,1522.235,1521.29
2017-05-07 15:49:00,1525.337,1524.39
2017-05-07 15:50:00,1525.95,1525.01
2017-05-07 15:51:00,1526.0,1525.17
2017-05-07 15:53:00,1526.0,1524.0
2017-05-07 15:54:00,1522.0,1523.28
2017-05-07 15:55:00,1526.0,1525.09
2017-05-07 15:56:00,1526.0,1524.42
2017-05-07 15:57:00,1522.01,1524.21
2017-05-07 15:58:00,1524.511,1526.3
2017-05-07 16:02:00,1529.978,1529.14
2017-05-07 16:03:00,1529.98,1529.84
2017-05-07 16:04:00,1529.979,1530.0
2017-05-07 16:05:00,1529.976,1527.81
2017-05-07 16:06:00,1529.979,1529.05
2017-05-07 16:07:00,1529.979,1529.06
2017-05-07 16:08:00,1524.511,1523.59
2017-05-07 16:09:00,1524.511,1523.99
2017-05-07 16:10:00,1527.621,1524.98
2017-05-07 16:11:00,1527.62,1526.67
2017-05-07 16:12:00,1527.614,1526.67
2017-05-07 16:15:00,1525.06,1524.27
2017-05-07 16:17:00,1514.361,1522.59
2017-05-07 16:19:00,1525.2,1524.25
2017-05-07 16:20:00,1525.18,1524.23
2017-05-07 16:22:00,1525.227,1523.09
2017-05-07 16:23:00,1520.03,1519.1
2017-05-07 16:24:00,1520.0,1520.55
2017-05-07 16:25:00,1520.0,1519.29
2017-05-07 16:26:00,1520.006,1519.17
2017-05-07 16:27:00,1525.5,1524.63
2017-05-07 16:28:00,1525.5,1524.77
2017-05-07 16:29:00,1525.5,1524.69
2017-05-07 16:30:00,1525.5,1526.63
2017-05-07 16:31:00,1525.5,1524.63
2017-05-07 16:32:00,1525.5,1526.35
2017-05-07 16:33:00,1525.5,1525.73
2017-05-07 16:34:00,1527.598,1526.25
2017-05-07 16:35:00,1525.5,1526.27
2017-05-07 16:36:00,1525.5,1524.65
2017-05-07 16:37:00,1525.5,1528.28
2017-05-07 16:38:00,1525.5,1524.77
2017-05-07 16:39:00,1525.5,1524.77
2017-05-07 16:40:00,1525.5,1524.96
2017-05-07 16:41:00,1525.729,1526.66
2017-05-07 16:42:00,1525.5,1525.38
2017-05-07 16:43:00,1530.0,1531.96
2017-05-07 16:44:00,1530.0,1529.63
2017-05-07 16:46:00,1530.0,1529.44
2017-05-07 16:47:00,1530.0,1529.23
2017-05-07 16:48:00,1530.0,1529.16
2017-05-07 16:49:00,1530.0,1530.03
2017-05-07 16:50:00,1530.0,1529.76
2017-05-07 16:51:00,1530.0,1529.32
2017-05-07 16:52:00,1530.0,1529.11
2017-05-07 16:53:00,1527.092,1531.14
2017-05-07 16:54:00,1520.415,1523.16
2017-05-07 16:55:00,1522.005,1520.9
2017-05-07 16:56:00,1522.007,1521.12
2017-05-07 16:57:00,1520.06,1520.21
2017-05-07 16:58:00,1516.997,1519.35
2017-05-07 16:59:00,1516.71,1516.03
2017-05-07 17:00:00,1519.977,1516.96
2017-05-07 17:02:00,1515.06,1516.74
2017-05-07 17:03:00,1514.302,1513.45
2017-05-07 17:05:00,1519.91,1516.75
2017-05-07 17:06:00,1520.415,1518.85
2017-05-07 17:07:00,1522.518,1521.66
2017-05-07 17:08:00,1526.35,1525.26
2017-05-07 17:09:00,1524.998,1524.21
2017-05-07 17:10:00,1524.994,1525.47
2017-05-07 17:11:00,1527.756,1526.96
2017-05-07 17:12:00,1525.27,1524.44
2017-05-07 17:13:00,1528.731,1526.39
2017-05-07 17:14:00,1527.66,1526.83
2017-05-07 17:15:00,1527.742,1525.77
2017-05-07 17:16:00,1524.59,1526.51
2017-05-07 17:17:00,1530.349,1529.27
2017-05-07 17:18:00,1532.185,1531.36
2017-05-07 17:19:00,1527.77,1526.36
2017-05-07 17:20:00,1527.758,1526.85
2017-05-07 17:21:00,1521.941,1524.12
2017-05-07 17:22:00,1530.395,1528.57
2017-05-07 17:23:00,1529.998,1528.32
2017-05-07 17:24:00,1530.0,1527.92
2017-05-07 17:25:00,1530.395,1529.73
2017-05-07 17:26:00,1527.212,1531.19
2017-05-07 17:27:00,1527.212,1526.27
2017-05-07 17:28:00,1527.212,1526.26
2017-05-07 17:29:00,1533.059,1530.8
2017-05-07 17:30:00,1533.059,1532.16
2017-05-07 17:31:00,1527.041,1529.33
2017-05-07 17:32:00,1533.019,1532.07
2017-05-07 17:33:00,1524.5,1525.08
2017-05-07 17:34:00,1527.041,1525.6
2017-05-07 17:35:00,1533.999,1531.69
2017-05-07 17:36:00,1530.327,1529.66
2017-05-07 17:37:00,1530.326,1529.4
2017-05-07 17:38:00,1530.327,1529.5
2017-05-07 17:41:00,1530.326,1527.93
2017-05-07 17:42:00,1527.071,1536.64
2017-05-07 17:44:00,1527.221,1526.33
2017-05-07 17:45:00,1535.878,1534.15
2017-05-07 17:46:00,1535.875,1535.47
2017-05-07 17:47:00,1537.485,1536.11
2017-05-07 17:48:00,1537.482,1538.49
2017-05-07 17:49:00,1535.601,1535.79
2017-05-07 17:50:00,1537.472,1534.39
2017-05-07 17:51:00,1537.5,1534.52
2017-05-07 17:52:00,1532.292,1535.31
2017-05-07 17:53:00,1537.0,1535.08
2017-05-07 17:54:00,1537.501,1537.92
2017-05-07 17:55:00,1537.501,1536.33
2017-05-07 17:57:00,1537.5,1536.65
2017-05-07 17:58:00,1537.001,1536.37
2017-05-07 17:59:00,1537.501,1536.59
2017-05-07 18:00:00,1537.5,1536.42
2017-05-07 18:01:00,1537.501,1536.55
2017-05-07 18:02:00,1537.0,1536.1
2017-05-07 18:03:00,1537.0,1536.06
2017-05-07 18:04:00,1535.5,1535.63
2017-05-07 18:05:00,1535.189,1534.25
2017-05-07 18:07:00,1537.497,1535.38
2017-05-07 18:08:00,1537.497,1536.55
2017-05-07 18:09:00,1535.041,1535.02
2017-05-07 18:10:00,1535.041,1534.09
2017-05-07 18:11:00,1537.495,1535.47
2017-05-07 18:13:00,1535.01,1535.48
2017-05-07 18:14:00,1535.011,1535.36
2017-05-07 18:15:00,1535.0,1534.98
2017-05-07 18:16:00,1535.011,1534.16
2017-05-07 18:17:00,1535.01,1534.17
2017-05-07 18:18:00,1535.0,1534.73
2017-05-07 18:19:00,1535.0,1535.68
2017-05-07 18:21:00,1535.02,1534.12
2017-05-07 18:22:00,1535.04,1535.7
2017-05-07 18:23:00,1539.998,1539.07
2017-05-07 18:24:00,1535.0,1534.72
2017-05-07 18:25:00,1535.0,1534.4
2017-05-07 18:26:00,1535.0,1534.1
2017-05-07 18:27:00,1535.0,1534.14
2017-05-07 18:28:00,1535.0,1534.11
2017-05-07 18:29:00,1535.0,1534.1
2017-05-07 18:30:00,1535.0,1534.05
2017-05-07 18:31:00,1535.01,1534.35
2017-05-07 18:32:00,1535.01,1534.41
2017-05-07 18:33:00,1538.092,1536.69
2017-05-07 18:34:00,1535.01,1534.09
2017-05-07 18:35:00,1537.777,1536.98
2017-05-07 18:36:00,1538.09,1537.03
2017-05-07 18:37:00,1537.777,1537.15
2017-05-07 18:38:00,1537.777,1537.0
2017-05-07 18:39:00,1537.777,1537.0
2017-05-07 18:40:00,1535.9,1536.48
2017-05-07 18:41:00,1539.999,1539.14
2017-05-07 18:42:00,1536.6,1535.65
2017-05-07 18:43:00,1540.548,1538.9
2017-05-07 18:45:00,1538.0,1537.06
2017-05-07 18:46:00,1540.557,1538.48
2017-05-07 18:47:00,1540.557,1539.65
2017-05-07 18:48:00,1538.0,1539.22
2017-05-07 18:49:00,1541.697,1539.26
2017-05-07 18:50:00,1537.468,1539.0
2017-05-07 18:51:00,1535.87,1538.14
2017-05-07 18:52:00,1535.073,1537.36
2017-05-07 18:53:00,1535.868,1535.1
2017-05-07 18:54:00,1540.548,1539.6
2017-05-07 18:55:00,1543.127,1541.52
2017-05-07 18:56:00,1540.55,1540.71
2017-05-07 18:57:00,1536.903,1537.9
2017-05-07 18:58:00,1535.0,1535.44
2017-05-07 18:59:00,1535.0,1536.15
2017-05-07 19:00:00,1536.902,1535.52
2017-05-07 19:01:00,1535.122,1536.19
2017-05-07 19:02:00,1535.001,1535.42
2017-05-07 19:03:00,1535.0,1535.36
2017-05-07 19:04:00,1535.0,1535.48
2017-05-07 19:05:00,1535.0,1535.22
2017-05-07 19:06:00,1535.0,1534.77
2017-05-07 19:07:00,1535.0,1534.58
2017-05-07 19:08:00,1535.0,1535.36
2017-05-07 19:09:00,1532.154,1533.71
2017-05-07 19:10:00,1529.557,1531.95
2017-05-07 19:11:00,1529.555,1532.54
2017-05-07 19:12:00,1527.02,1527.53
2017-05-07 19:13:00,1527.02,1526.18
2017-05-07 19:14:00,1529.53,1528.54
2017-05-07 19:15:00,1531.632,1529.54
2017-05-07 19:16:00,1527.02,1527.34
2017-05-07 19:17:00,1528.998,1528.5
2017-05-07 19:18:00,1527.015,1526.4
2017-05-07 19:19:00,1532.622,1529.6
2017-05-07 19:20:00,1532.952,1531.77
2017-05-07 19:21:00,1532.951,1530.37
2017-05-07 19:22:00,1527.0,1527.06
2017-05-07 19:23:00,1525.997,1526.42
2017-05-07 19:24:00,1523.658,1525.71
2017-05-07 19:25:00,1520.005,1524.45
2017-05-07 19:26:00,1520.875,1520.0
2017-05-07 19:27:00,1520.005,1519.76
2017-05-07 19:28:00,1522.564,1522.49
2017-05-07 19:29:00,1525.322,1524.48
2017-05-07 19:30:00,1522.6,1523.19
2017-05-07 19:31:00,1527.759,1525.11
2017-05-07 19:32:00,1526.321,1524.88
2017-05-07 19:33:00,1527.158,1532.43
2017-05-07 19:34:00,1529.766,1528.21
2017-05-07 19:35:00,1529.76,1529.15
2017-05-07 19:36:00,1527.62,1529.42
2017-05-07 19:37:00,1529.552,1527.97
2017-05-07 19:38:00,1532.73,1529.32
2017-05-07 19:39:00,1529.553,1529.38
2017-05-07 19:40:00,1527.034,1527.89
2017-05-07 19:41:00,1524.395,1525.07
2017-05-07 19:42:00,1530.2,1529.06
2017-05-07 19:43:00,1532.997,1531.9
2017-05-07 19:44:00,1527.055,1529.51
2017-05-07 19:45:00,1524.39,1528.45
2017-05-07 19:46:00,1530.216,1530.11
2017-05-07 19:47:00,1538.217,1535.31
2017-05-07 19:48:00,1527.069,1529.24
2017-05-07 19:49:00,1528.0,1527.37
2017-05-07 19:50:00,1532.811,1529.99
2017-05-07 19:51:00,1526.982,1532.42
2017-05-07 19:52:00,1524.512,1525.79
2017-05-07 19:53:00,1524.512,1523.21
2017-05-07 19:54:00,1530.205,1525.82
2017-05-07 19:55:00,1524.472,1527.88
2017-05-07 19:56:00,1530.201,1528.27
2017-05-07 19:57:00,1524.472,1525.03
2017-05-07 19:58:00,1524.589,1523.93
2017-05-07 19:59:00,1524.408,1524.8
2017-05-07 20:00:00,1530.205,1526.72
2017-05-07 20:01:00,1530.197,1527.95
2017-05-07 20:02:00,1530.205,1529.28
2017-05-07 20:03:00,1531.631,1530.68
2017-05-07 20:04:00,1532.756,1531.57
2017-05-07 20:05:00,1533.018,1532.65
2017-05-07 20:06:00,1535.527,1535.53
2017-05-07 20:07:00,1538.22,1537.09
2017-05-07 20:08:00,1538.22,1537.52
2017-05-07 20:09:00,1538.054,1536.92
2017-05-07 20:10:00,1538.22,1539.55
2017-05-07 20:11:00,1538.054,1537.11
2017-05-07 20:12:00,1538.054,1537.29
2017-05-07 20:13:00,1538.095,1537.93
2017-05-07 20:14:00,1538.055,1537.56
2017-05-07 20:15:00,1533.864,1535.69
2017-05-07 20:16:00,1532.159,1534.21
2017-05-07 20:17:00,1532.161,1533.8
2017-05-07 20:18:00,1536.975,1535.62
2017-05-07 20:19:00,1536.971,1535.86
2017-05-07 20:20:00,1538.121,1535.85
2017-05-07 20:21:00,1537.991,1535.54
2017-05-07 20:22:00,1533.221,1535.23
2017-05-07 20:23:00,1534.0,1535.93
2017-05-07 20:24:00,1532.256,1534.48
2017-05-07 20:25:00,1530.634,1529.63
2017-05-07 20:26:00,1533.099,1530.92
2017-05-07 20:27:00,1522.0,1526.2
2017-05-07 20:28:00,1521.97,1523.57
2017-05-07 20:29:00,1521.895,1523.27
2017-05-07 20:30:00,1520.034,1521.24
2017-05-07 20:31:00,1520.006,1522.77
2017-05-07 20:32:00,1520.0,1521.15
2017-05-07 20:33:00,1521.825,1522.77
2017-05-07 20:34:00,1520.002,1522.51
2017-05-07 20:35:00,1515.003,1519.09
2017-05-07 20:36:00,1521.819,1518.63
2017-05-07 20:37:00,1521.893,1520.99
2017-05-07 20:38:00,1521.82,1520.93
2017-05-07 20:39:00,1521.818,1519.75
2017-05-07 20:40:00,1524.0,1521.68
2017-05-07 20:41:00,1524.01,1523.76
2017-05-07 20:42:00,1519.352,1522.34
2017-05-07 20:43:00,1517.003,1517.96
2017-05-07 20:44:00,1516.58,1519.42
2017-05-07 20:45:00,1515.003,1516.21
2017-05-07 20:46:00,1514.347,1516.08
2017-05-07 20:47:00,1511.732,1512.63
2017-05-07 20:48:00,1514.4,1512.66
2017-05-07 20:49:00,1515.0,1514.7
2017-05-07 20:50:00,1513.457,1513.49
2017-05-07 20:51:00,1511.95,1512.94
2017-05-07 20:52:00,1512.003,1512.76
2017-05-07 20:53:00,1511.951,1516.94
2017-05-07 20:54:00,1512.1,1512.24
2017-05-07 20:55:00,1511.719,1511.56
2017-05-07 20:56:00,1510.601,1511.06
2017-05-07 20:57:00,1511.685,1511.05
2017-05-07 20:58:00,1512.101,1511.07
2017-05-07 20:59:00,1512.002,1515.93
